,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
579,-2,28900,BANANAS,4984,8,4983.0,22.0,,,4990,22,,,,,4987.0,1511.0625
580,-2,29000,BANANAS,4983,26,,,,,4990,26,,,,,4986.5,1528.75
583,-2,29100,BANANAS,4983,22,,,,,4988,3,4989.0,1.0,4990.0,21.0,4985.5,1597.125
585,-2,29200,BANANAS,4983,30,,,,,4988,5,4990.0,30.0,,,4985.5,1519.3125
587,-2,29300,BANANAS,4983,23,,,,,4990,23,,,,,4986.5,1508.1875
589,-2,29400,BANANAS,4983,25,,,,,4990,25,,,,,4986.5,1447.4375
591,-2,29500,BANANAS,4984,5,4983.0,29.0,,,4990,31,,,,,4987.0,1443.5
593,-2,29600,BANANAS,4984,2,4983.0,22.0,,,4990,24,,,,,4987.0,1422.875
595,-2,29700,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,1484.6875
596,-2,29800,BANANAS,4984,2,4983.0,20.0,,,4990,22,,,,,4987.0,1432.25
598,-2,29900,BANANAS,4990,1,4989.0,5.0,4984.0,29.0,4991,29,,,,,4990.5,1292.0
600,-2,30000,BANANAS,4984,28,,,,,4991,28,,,,,4987.5,1326.625
602,-2,30100,BANANAS,4984,21,,,,,4989,5,4991.0,21.0,,,4986.5,1374.8125
604,-2,30200,BANANAS,4984,28,,,,,4990,1,4991.0,27.0,,,4987.0,1387.75
606,-2,30300,BANANAS,4984,30,,,,,4988,6,4990.0,30.0,,,4986.0,1428.875
608,-2,30400,BANANAS,4983,30,,,,,4984,1,4990.0,30.0,,,4983.5,1486.25
610,-2,30500,BANANAS,4983,20,,,,,4988,8,4990.0,20.0,,,4985.5,1472.375
612,-2,30600,BANANAS,4983,30,,,,,4988,2,4990.0,30.0,,,4985.5,1496.3125
614,-2,30700,BANANAS,4984,25,,,,,4990,1,4991.0,24.0,,,4987.0,1378.75
616,-2,30800,BANANAS,4985,2,4984.0,30.0,,,4990,1,4991.0,29.0,,,4987.5,1378.9375
618,-2,30900,BANANAS,4985,8,4984.0,29.0,,,4991,29,,,,,4988.0,1349.1875
620,-2,31000,BANANAS,4984,30,,,,,4991,30,,,,,4987.5,1271.0
622,-2,31100,BANANAS,4984,25,,,,,4991,25,,,,,4987.5,1292.3125
624,-2,31200,BANANAS,4985,25,,,,,4991,2,4992.0,24.0,,,4988.0,1170.5
627,-2,31300,BANANAS,4985,1,4984.0,22.0,,,4989,9,4991.0,23.0,,,4987.0,1225.375
629,-2,31400,BANANAS,4985,7,4984.0,26.0,,,4991,26,,,,,4988.0,1292.9375
631,-2,31500,BANANAS,4984,32,,,,,4989,7,4991.0,32.0,,,4986.5,1323.6875
633,-2,31600,BANANAS,4984,24,,,,,4991,24,,,,,4987.5,1333.4375
635,-2,31700,BANANAS,4989,1,4984.0,1.0,4983.0,25.0,4990,26,,,,,4989.5,1450.5
637,-2,31800,BANANAS,4984,2,4983.0,23.0,,,4990,25,,,,,4987.0,1453.625
639,-2,31900,BANANAS,4983,30,,,,,4989,1,4990.0,29.0,,,4986.0,1592.9375
641,-2,32000,BANANAS,4983,22,,,,,4984,1,4988.0,4.0,4990.0,22.0,4983.5,1476.875
643,-2,32100,BANANAS,4983,23,,,,,4984,1,4988.0,9.0,4990.0,23.0,4983.5,1483.875
644,-2,32200,BANANAS,4983,31,,,,,4990,31,,,,,4986.5,1537.5625
646,-2,32300,BANANAS,4988,1,4983.0,22.0,,,4989,2,4990.0,20.0,,,4988.5,1613.5625
649,-2,32400,BANANAS,4982,30,,,,,4989,30,,,,,4985.5,1645.75
651,-2,32500,BANANAS,4983,2,4982.0,20.0,,,4989,22,,,,,4986.0,1664.5
652,-2,32600,BANANAS,4982,23,,,,,4987,2,4989.0,23.0,,,4984.5,1751.875
654,-2,32700,BANANAS,4987,1,4982.0,31.0,,,4988,2,4989.0,29.0,,,4987.5,1828.8125
657,-2,32800,BANANAS,4982,2,4981.0,24.0,,,4986,2,4988.0,26.0,,,4984.0,1846.625
659,-2,32900,BANANAS,4982,2,4981.0,30.0,,,4986,3,4988.0,32.0,,,4984.0,1884.875
660,-2,33000,BANANAS,4982,26,,,,,4987,3,4989.0,26.0,,,4984.5,1805.625
662,-2,33100,BANANAS,4982,27,,,,,4987,5,4989.0,27.0,,,4984.5,1709.375
665,-2,33200,BANANAS,4983,8,4982.0,21.0,,,4989,21,,,,,4986.0,1723.75
667,-2,33300,BANANAS,4988,1,4983.0,2.0,4982.0,24.0,4989,26,,,,,4988.5,1681.25
668,-2,33400,BANANAS,4985,6,4982.0,30.0,,,4987,3,4989.0,30.0,,,4986.0,1804.5
671,-2,33500,BANANAS,4982,28,,,,,4987,8,4989.0,28.0,,,4984.5,1747.0
673,-2,33600,BANANAS,4982,26,,,,,4989,26,,,,,4985.5,1750.0
675,-2,33700,BANANAS,4983,5,4982.0,25.0,,,4989,25,,,,,4986.0,1706.25
677,-2,33800,BANANAS,4983,20,,,,,4990,20,,,,,4986.5,1561.5
679,-2,33900,BANANAS,4987,1,4983.0,6.0,4982.0,21.0,4989,21,,,,,4988.0,1763.375
681,-2,34000,BANANAS,4988,1,4983.0,1.0,4982.0,26.0,4989,26,,,,,4988.5,1741.25
683,-2,34100,BANANAS,4982,23,,,,,4989,23,,,,,4985.5,1845.125
685,-2,34200,BANANAS,4983,7,4982.0,23.0,,,4989,23,,,,,4986.0,1790.75
686,-2,34300,BANANAS,4982,2,4981.0,27.0,,,4988,29,,,,,4985.0,1912.0
688,-2,34400,BANANAS,4981,31,,,,,4988,31,,,,,4984.5,1957.875
690,-2,34500,BANANAS,4981,25,,,,,4986,5,4988.0,25.0,,,4983.5,1939.25
692,-2,34600,BANANAS,4984,6,4981.0,28.0,,,4986,3,4988.0,28.0,,,4985.0,1883.0
694,-2,34700,BANANAS,4982,2,4981.0,29.0,,,4988,31,,,,,4985.0,1876.375
696,-2,34800,BANANAS,4981,23,,,,,4988,23,,,,,4984.5,1949.5
698,-2,34900,BANANAS,4981,26,,,,,4988,27,,,,,4984.5,1997.25
700,-2,35000,BANANAS,4982,10,4981.0,21.0,,,4988,21,,,,,4985.0,1915.625
702,-2,35100,BANANAS,4982,5,4981.0,22.0,,,4988,24,,,,,4985.0,1916.375
704,-2,35200,BANANAS,4981,26,,,,,4986,5,4988.0,26.0,,,4983.5,2072.375
706,-2,35300,BANANAS,4981,20,,,,,4988,21,,,,,4984.5,1991.0
708,-2,35400,BANANAS,4981,22,,,,,4986,2,4988.0,22.0,,,4983.5,1952.5
710,-2,35500,BANANAS,4986,1,4982.0,1.0,4981.0,22.0,4988,23,,,,,4987.0,1871.5
712,-2,35600,BANANAS,4981,27,,,,,4988,27,,,,,4984.5,1903.0
714,-2,35700,BANANAS,4982,24,,,,,4988,1,4989.0,24.0,,,4985.0,1823.125
717,-2,35800,BANANAS,4981,27,,,,,4982,1,4988.0,27.0,,,4981.5,1884.5
719,-2,35900,BANANAS,4982,1,4981.0,22.0,,,4986,4,4988.0,23.0,,,4984.0,1828.25
721,-2,36000,BANANAS,4984,6,4981.0,28.0,,,4988,28,,,,,4986.0,1876.875
723,-2,36100,BANANAS,4982,29,,,,,4988,29,,,,,4985.0,1810.375
725,-2,36200,BANANAS,4983,3,4982.0,30.0,,,4989,30,,,,,4986.0,1711.25
727,-2,36300,BANANAS,4982,25,,,,,4989,25,,,,,4985.5,1784.125
729,-2,36400,BANANAS,4982,31,,,,,4987,3,4988.0,1.0,4989.0,30.0,4984.5,1793.25
731,-2,36500,BANANAS,4982,24,,,,,4989,24,,,,,4985.5,1789.625
732,-2,36600,BANANAS,4982,29,,,,,4989,29,,,,,4985.5,1671.75
735,-2,36700,BANANAS,4983,2,4982.0,30.0,,,4989,32,,,,,4986.0,1601.375
736,-2,36800,BANANAS,4982,23,,,,,4989,24,,,,,4985.5,1719.25
739,-2,36900,BANANAS,4982,23,,,,,4989,23,,,,,4985.5,1673.875
740,-2,37000,BANANAS,4983,4,4982.0,26.0,,,4989,28,,,,,4986.0,1599.75
743,-2,37100,BANANAS,4983,20,,,,,4985,5,4990.0,20.0,,,4984.0,1388.125
744,-2,37200,BANANAS,4983,29,,,,,4989,2,4990.0,27.0,,,4986.0,1555.75
747,-2,37300,BANANAS,4983,1,4982.0,21.0,,,4989,23,,,,,4986.0,1606.625
748,-2,37400,BANANAS,4983,30,,,,,4984,2,4990.0,30.0,,,4983.5,1473.375
751,-2,37500,BANANAS,4983,5,4982.0,22.0,,,4989,23,,,,,4986.0,1605.625
752,-2,37600,BANANAS,4982,23,,,,,4989,23,,,,,4985.5,1726.875
755,-2,37700,BANANAS,4982,21,,,,,4984,5,4989.0,21.0,,,4983.0,1674.875
756,-2,37800,BANANAS,4983,11,4982.0,20.0,,,4989,22,,,,,4986.0,1572.375
759,-2,37900,BANANAS,4982,24,,,,,4985,1,4989.0,24.0,,,4983.5,1640.125
761,-2,38000,BANANAS,4983,2,4982.0,25.0,,,4989,25,,,,,4986.0,1585.75
763,-2,38100,BANANAS,4983,1,4982.0,26.0,,,4989,27,,,,,4986.0,1574.125
765,-2,38200,BANANAS,4983,22,,,,,4990,22,,,,,4986.5,1421.0
767,-2,38300,BANANAS,4988,5,4983.0,22.0,,,4990,22,,,,,4989.0,1421.375
769,-2,38400,BANANAS,4984,2,4983.0,24.0,,,4990,26,,,,,4987.0,1361.75
771,-2,38500,BANANAS,4989,1,4984.0,2.0,4983.0,21.0,4990,21,,,,,4989.5,1457.75
773,-2,38600,BANANAS,4983,29,,,,,4990,29,,,,,4986.5,1480.0
774,-2,38700,BANANAS,4983,32,,,,,4984,11,4990.0,32.0,,,4983.5,1490.625
776,-2,38800,BANANAS,4984,2,4983.0,22.0,,,4990,24,,,,,4987.0,1369.5
778,-2,38900,BANANAS,4984,20,,,,,4989,8,4991.0,21.0,,,4986.5,1304.875
780,-2,39000,BANANAS,4984,2,4983.0,28.0,,,4990,30,,,,,4987.0,1379.875
782,-2,39100,BANANAS,4984,25,,,,,4989,5,4991.0,25.0,,,4986.5,1306.5
784,-2,39200,BANANAS,4984,22,,,,,4991,22,,,,,4987.5,1223.875
786,-2,39300,BANANAS,4984,29,,,,,4991,29,,,,,4987.5,1236.0
788,-2,39400,BANANAS,4984,25,,,,,4990,2,4991.0,24.0,,,4987.0,1257.5
790,-2,39500,BANANAS,4989,1,4984.0,31.0,,,4990,2,4991.0,29.0,,,4989.5,1278.75
792,-2,39600,BANANAS,4987,5,4983.0,28.0,,,4990,28,,,,,4988.5,1465.375
794,-2,39700,BANANAS,4983,23,,,,,4990,23,,,,,4986.5,1445.0
796,-2,39800,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,1419.75
798,-2,39900,BANANAS,4983,23,,,,,4990,23,,,,,4986.5,1514.125
800,-2,40000,BANANAS,4983,27,,,,,4990,27,,,,,4986.5,1433.5
802,-2,40100,BANANAS,4983,27,,,,,4989,1,4990.0,26.0,,,4986.0,1583.25
805,-2,40200,BANANAS,4983,2,4982.0,27.0,,,4989,29,,,,,4986.0,1643.5
807,-2,40300,BANANAS,4983,9,4982.0,28.0,,,4989,28,,,,,4986.0,1695.5
809,-2,40400,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,1479.25
811,-2,40500,BANANAS,4982,29,,,,,4983,6,4989.0,30.0,,,4982.5,1650.75
813,-2,40600,BANANAS,4983,28,,,,,4990,29,,,,,4986.5,1586.5
815,-2,40700,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,1483.375
817,-2,40800,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,1442.125
818,-2,40900,BANANAS,4984,23,,,,,4991,23,,,,,4987.5,1312.75
821,-2,41000,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,1423.0
823,-2,41100,BANANAS,4982,26,,,,,4983,1,4989.0,26.0,,,4982.5,1673.25
824,-2,41200,BANANAS,4983,25,,,,,4990,25,,,,,4986.5,1586.375
826,-2,41300,BANANAS,4987,2,4982.0,30.0,,,4989,30,,,,,4988.0,1718.125
829,-2,41400,BANANAS,4982,31,,,,,4989,31,,,,,4985.5,1754.375
831,-2,41500,BANANAS,4982,2,4981.0,21.0,,,4988,23,,,,,4985.0,1884.25
832,-2,41600,BANANAS,4982,23,,,,,4989,23,,,,,4985.5,1768.75
834,-2,41700,BANANAS,4982,29,,,,,4989,29,,,,,4985.5,1670.0
837,-2,41800,BANANAS,4983,9,4982.0,31.0,,,4989,31,,,,,4986.0,1749.75
839,-2,41900,BANANAS,4982,30,,,,,4983,10,4987.0,4.0,4989.0,30.0,4982.5,1650.25
840,-2,42000,BANANAS,4982,20,,,,,4989,20,,,,,4985.5,1637.0
842,-2,42100,BANANAS,4983,1,4982.0,20.0,,,4987,6,4989.0,21.0,,,4985.0,1652.75
845,-2,42200,BANANAS,4983,10,4982.0,20.0,,,4989,22,,,,,4986.0,1646.5
847,-2,42300,BANANAS,4982,24,,,,,4987,8,4989.0,24.0,,,4984.5,1669.125
849,-2,42400,BANANAS,4983,2,4982.0,25.0,,,4989,27,,,,,4986.0,1608.75
851,-2,42500,BANANAS,4983,24,,,,,4988,8,4989.0,2.0,4990.0,22.0,4985.5,1573.75
853,-2,42600,BANANAS,4982,24,,,,,4987,3,4989.0,24.0,,,4984.5,1613.5
855,-2,42700,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,1499.875
857,-2,42800,BANANAS,4983,27,,,,,4989,2,4990.0,25.0,,,4986.0,1569.25
859,-2,42900,BANANAS,4983,28,,,,,4988,4,4989.0,2.0,4990.0,26.0,4985.5,1537.125
861,-2,43000,BANANAS,4983,21,,,,,4990,21,,,,,4986.5,1491.25
863,-2,43100,BANANAS,4983,21,,,,,4990,21,,,,,4986.5,1323.375
864,-2,43200,BANANAS,4984,1,4983.0,28.0,,,4990,29,,,,,4987.0,1387.5
866,-2,43300,BANANAS,4984,25,,,,,4991,25,,,,,4987.5,1188.25
868,-2,43400,BANANAS,4984,28,,,,,4991,28,,,,,4987.5,1168.25
870,-2,43500,BANANAS,4984,23,,,,,4991,24,,,,,4987.5,1187.25
872,-2,43600,BANANAS,4984,22,,,,,4989,8,4990.0,2.0,4991.0,20.0,4986.5,1264.75
874,-2,43700,BANANAS,4989,1,4985.0,8.0,4984.0,30.0,4991,30,,,,,4990.0,1197.625
876,-2,43800,BANANAS,4984,29,,,,,4991,29,,,,,4987.5,1192.25
878,-2,43900,BANANAS,4984,6,4983.0,22.0,,,4990,24,,,,,4987.0,1316.25
880,-2,44000,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,1453.25
882,-2,44100,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,1518.0
884,-2,44200,BANANAS,4983,27,,,,,4989,1,4990.0,26.0,,,4986.0,1596.75
886,-2,44300,BANANAS,4984,6,4983.0,28.0,,,4990,28,,,,,4987.0,1470.375
888,-2,44400,BANANAS,4985,3,4984.0,23.0,,,4990,2,4991.0,21.0,,,4987.5,1311.0
890,-2,44500,BANANAS,4984,29,,,,,4991,29,,,,,4987.5,1210.5
892,-2,44600,BANANAS,4984,26,,,,,4991,26,,,,,4987.5,1169.125
895,-2,44700,BANANAS,4989,1,4985.0,4.0,4984.0,28.0,4991,28,,,,,4990.0,1219.25
897,-2,44800,BANANAS,4984,24,,,,,4991,24,,,,,4987.5,1214.75
899,-2,44900,BANANAS,4984,30,,,,,4991,30,,,,,4987.5,1111.875
901,-2,45000,BANANAS,4985,25,,,,,4986,1,4992.0,25.0,,,4985.5,863.875
903,-2,45100,BANANAS,4986,1,4985.0,25.0,,,4992,26,,,,,4989.0,757.875
905,-2,45200,BANANAS,4985,24,,,,,4992,24,,,,,4988.5,788.0
907,-2,45300,BANANAS,4986,1,4985.0,29.0,,,4992,30,,,,,4989.0,783.875
908,-2,45400,BANANAS,4985,25,,,,,4992,25,,,,,4988.5,840.375
911,-2,45500,BANANAS,4990,1,4985.0,29.0,,,4992,29,,,,,4991.0,932.125
912,-2,45600,BANANAS,4985,27,,,,,4990,8,4992.0,27.0,,,4987.5,953.75
915,-2,45700,BANANAS,4985,22,,,,,4992,22,,,,,4988.5,944.625
916,-2,45800,BANANAS,4986,21,,,,,4987,1,4992.0,1.0,4993.0,20.0,4986.5,724.5
919,-2,45900,BANANAS,4991,4,4986.0,28.0,,,4992,2,4993.0,26.0,,,4991.5,731.875
920,-2,46000,BANANAS,4986,26,,,,,4993,26,,,,,4989.5,569.75
923,-2,46100,BANANAS,4987,24,,,,,4994,24,,,,,4990.5,348.75
924,-2,46200,BANANAS,4988,3,4987.0,20.0,,,4994,20,,,,,4991.0,339.0
927,-2,46300,BANANAS,4987,23,,,,,4992,1,4994.0,23.0,,,4989.5,137.875
928,-2,46400,BANANAS,4988,26,,,,,4995,26,,,,,4991.5,44.375
931,-2,46500,BANANAS,4988,26,,,,,4994,2,4995.0,24.0,,,4991.0,97.0
932,-2,46600,BANANAS,4988,22,,,,,4994,1,4995.0,21.0,,,4991.0,64.0
935,-2,46700,BANANAS,4989,10,4988.0,27.0,,,4995,27,,,,,4992.0,61.375
936,-2,46800,BANANAS,4988,30,,,,,4994,1,4995.0,30.0,,,4991.0,87.75
939,-2,46900,BANANAS,4988,31,,,,,4994,1,4995.0,30.0,,,4991.0,106.875
941,-2,47000,BANANAS,4988,29,,,,,4995,29,,,,,4991.5,89.0
943,-2,47100,BANANAS,4988,28,,,,,4993,10,4995.0,28.0,,,4990.5,34.125
945,-2,47200,BANANAS,4988,1,4987.0,25.0,,,4994,26,,,,,4991.0,148.625
947,-2,47300,BANANAS,4987,29,,,,,4988,5,4994.0,31.0,,,4987.5,144.25
949,-2,47400,BANANAS,4987,28,,,,,4992,7,4994.0,29.0,,,4989.5,336.25
951,-2,47500,BANANAS,4992,1,4987.0,27.0,,,4994,27,,,,,4993.0,303.0
952,-2,47600,BANANAS,4987,27,,,,,4994,27,,,,,4990.5,223.125
954,-2,47700,BANANAS,4987,24,,,,,4988,1,4992.0,8.0,4994.0,24.0,4987.5,202.375
956,-2,47800,BANANAS,4987,25,,,,,4994,25,,,,,4990.5,163.0
958,-2,47900,BANANAS,4988,26,,,,,4994,2,4995.0,24.0,,,4991.0,87.25
960,-2,48000,BANANAS,4987,28,,,,,4989,5,4994.0,28.0,,,4988.0,173.125
962,-2,48100,BANANAS,4987,24,,,,,4994,24,,,,,4990.5,204.375
964,-2,48200,BANANAS,4988,9,4987.0,24.0,,,4990,5,4994.0,25.0,,,4989.0,138.75
966,-2,48300,BANANAS,4991,6,4988.0,26.0,,,4995,26,,,,,4993.0,3.375
968,-2,48400,BANANAS,4988,30,,,,,4995,30,,,,,4991.5,-48.5
970,-2,48500,BANANAS,4989,25,,,,,4996,25,,,,,4992.5,-383.25
972,-2,48600,BANANAS,4990,2,4989.0,24.0,,,4992,3,4996.0,24.0,,,4991.0,-374.5
974,-2,48700,BANANAS,4989,21,,,,,4990,1,4996.0,21.0,,,4989.5,-506.75
976,-2,48800,BANANAS,4991,9,4990.0,25.0,,,4997,25,,,,,4994.0,-673.875
978,-2,48900,BANANAS,4990,27,,,,,4997,28,,,,,4993.5,-659.125
980,-2,49000,BANANAS,4990,1,4989.0,20.0,,,4996,21,,,,,4993.0,-550.25
983,-2,49100,BANANAS,4989,28,,,,,4996,28,,,,,4992.5,-393.25
985,-2,49200,BANANAS,4990,7,4989.0,29.0,,,4991,3,4996.0,29.0,,,4990.5,-414.375
987,-2,49300,BANANAS,4990,8,4989.0,22.0,,,4996,22,,,,,4993.0,-561.25
989,-2,49400,BANANAS,4990,20,,,,,4997,21,,,,,4993.5,-597.25
991,-2,49500,BANANAS,4995,1,4990.0,30.0,,,4996,1,4997.0,29.0,,,4995.5,-620.0
993,-2,49600,BANANAS,4990,30,,,,,4995,2,4996.0,1.0,4997.0,29.0,4992.5,-569.25
995,-2,49700,BANANAS,4990,27,,,,,4997,27,,,,,4993.5,-643.625
996,-2,49800,BANANAS,4989,26,,,,,4996,26,,,,,4992.5,-363.5
998,-2,49900,BANANAS,4989,21,,,,,4996,22,,,,,4992.5,-397.875
1001,-2,50000,BANANAS,4989,28,,,,,4996,28,,,,,4992.5,-401.375
1003,-2,50100,BANANAS,4988,30,,,,,4995,30,,,,,4991.5,-216.875
1004,-2,50200,BANANAS,4990,2,4989.0,29.0,,,4996,31,,,,,4993.0,-509.125
1006,-2,50300,BANANAS,4989,20,,,,,4995,1,4996.0,20.0,,,4992.0,-327.875
1009,-2,50400,BANANAS,4989,2,4988.0,21.0,,,4995,23,,,,,4992.0,-181.875
1011,-2,50500,BANANAS,4989,9,4988.0,28.0,,,4995,28,,,,,4992.0,-23.875
1012,-2,50600,BANANAS,4988,22,,,,,4995,22,,,,,4991.5,-174.75
1014,-2,50700,BANANAS,4988,27,,,,,4995,27,,,,,4991.5,-53.625
1017,-2,50800,BANANAS,4989,10,4988.0,30.0,,,4995,30,,,,,4992.0,-144.25
1019,-2,50900,BANANAS,4989,2,4988.0,24.0,,,4993,1,4995.0,26.0,,,4991.0,-223.75
1020,-2,51000,BANANAS,4989,26,,,,,4994,8,4995.0,2.0,4996.0,25.0,4991.5,-261.875
1022,-2,51100,BANANAS,4988,31,,,,,4993,3,4995.0,31.0,,,4990.5,-83.375
1025,-2,51200,BANANAS,4989,6,4988.0,29.0,,,4995,29,,,,,4992.0,0.5
1027,-2,51300,BANANAS,4994,1,4988.0,26.0,,,4995,26,,,,,4994.5,-227.5
1029,-2,51400,BANANAS,4988,22,,,,,4995,22,,,,,4991.5,-48.625
1031,-2,51500,BANANAS,4988,31,,,,,4994,2,4995.0,29.0,,,4991.0,65.5
1033,-2,51600,BANANAS,4991,2,4988.0,32.0,,,4993,1,4994.0,2.0,4995.0,30.0,4992.0,48.625
1035,-2,51700,BANANAS,4989,3,4988.0,21.0,,,4995,21,,,,,4992.0,-64.25
1037,-2,51800,BANANAS,4988,22,,,,,4995,22,,,,,4991.5,-99.625
1039,-2,51900,BANANAS,4988,24,,,,,4993,2,4995.0,24.0,,,4990.5,-205.125
1040,-2,52000,BANANAS,4988,23,,,,,4995,23,,,,,4991.5,-52.875
1042,-2,52100,BANANAS,4988,24,,,,,4995,24,,,,,4991.5,-187.125
1044,-2,52200,BANANAS,4989,1,4988.0,24.0,,,4991,3,4993.0,3.0,4995.0,26.0,4990.0,-270.75
1046,-2,52300,BANANAS,4988,28,,,,,4995,29,,,,,4991.5,-46.0
1048,-2,52400,BANANAS,4989,1,4988.0,20.0,,,4995,21,,,,,4992.0,-266.25
1050,-2,52500,BANANAS,4990,1,4989.0,30.0,,,4996,31,,,,,4993.0,-594.25
1052,-2,52600,BANANAS,4989,25,,,,,4996,25,,,,,4992.5,-483.875
1054,-2,52700,BANANAS,4989,21,,,,,4996,21,,,,,4992.5,-491.625
1056,-2,52800,BANANAS,4990,22,,,,,4997,22,,,,,4993.5,-691.375
1058,-2,52900,BANANAS,4989,25,,,,,4996,25,,,,,4992.5,-478.875
1060,-2,53000,BANANAS,4989,4,4988.0,22.0,,,4995,22,,,,,4992.0,-193.75
1062,-2,53100,BANANAS,4988,23,,,,,4994,1,4995.0,22.0,,,4991.0,-7.875
1064,-2,53200,BANANAS,4988,2,4987.0,26.0,,,4994,28,,,,,4991.0,73.75
1066,-2,53300,BANANAS,4987,25,,,,,4992,8,4994.0,25.0,,,4989.5,156.75
1068,-2,53400,BANANAS,4988,1,4987.0,27.0,,,4994,28,,,,,4991.0,70.0
1071,-2,53500,BANANAS,4988,21,,,,,4993,2,4995.0,21.0,,,4990.5,63.25
1073,-2,53600,BANANAS,4988,2,4987.0,27.0,,,4994,27,,,,,4991.0,247.5
1075,-2,53700,BANANAS,4988,2,4987.0,21.0,,,4989,2,4994.0,23.0,,,4988.5,112.875
1077,-2,53800,BANANAS,4988,25,,,,,4995,25,,,,,4991.5,-181.75
1079,-2,53900,BANANAS,4989,31,,,,,4994,10,4995.0,1.0,4996.0,30.0,4991.5,-367.625
1081,-2,54000,BANANAS,4990,3,4989.0,31.0,,,4996,31,,,,,4993.0,-521.5
1083,-2,54100,BANANAS,4990,10,4989.0,27.0,,,4996,27,,,,,4993.0,-524.25
1085,-2,54200,BANANAS,4990,2,4989.0,28.0,,,4996,30,,,,,4993.0,-677.0
1087,-2,54300,BANANAS,4989,24,,,,,4996,24,,,,,4992.5,-526.375
1088,-2,54400,BANANAS,4989,30,,,,,4996,30,,,,,4992.5,-643.0
1091,-2,54500,BANANAS,4989,24,,,,,4996,24,,,,,4992.5,-629.0
1092,-2,54600,BANANAS,4990,24,,,,,4991,3,4996.0,1.0,4997.0,24.0,4990.5,-807.75
1095,-2,54700,BANANAS,4995,1,4990.0,25.0,,,4997,25,,,,,4996.0,-887.125
1096,-2,54800,BANANAS,4990,2,4989.0,29.0,,,4994,5,4996.0,31.0,,,4992.0,-713.25
1099,-2,54900,BANANAS,4990,1,4989.0,24.0,,,4994,4,4996.0,25.0,,,4992.0,-733.25
1100,-2,55000,BANANAS,4991,4,4990.0,24.0,,,4997,24,,,,,4994.0,-924.875
1103,-2,55100,BANANAS,4989,21,,,,,4996,21,,,,,4992.5,-746.625
1104,-2,55200,BANANAS,4995,1,4989.0,21.0,,,4996,21,,,,,4995.5,-658.25
1107,-2,55300,BANANAS,4989,29,,,,,4996,29,,,,,4992.5,-534.25
1108,-2,55400,BANANAS,4991,6,4989.0,1.0,4988.0,27.0,4995,28,,,,,4993.0,-297.75
1111,-2,55500,BANANAS,4989,31,,,,,4995,2,4996.0,29.0,,,4992.0,-449.125
1112,-2,55600,BANANAS,4989,29,,,,,4990,1,4996.0,29.0,,,4989.5,-655.875
1115,-2,55700,BANANAS,4990,21,,,,,4997,21,,,,,4993.5,-781.875
1117,-2,55800,BANANAS,4990,22,,,,,4996,2,4997.0,20.0,,,4993.0,-819.875
1119,-2,55900,BANANAS,4990,27,,,,,4996,1,4997.0,26.0,,,4993.0,-811.375
1121,-2,56000,BANANAS,4990,29,,,,,4997,29,,,,,4993.5,-848.875
1123,-2,56100,BANANAS,4990,1,4989.0,22.0,,,4996,23,,,,,4993.0,-733.125
1125,-2,56200,BANANAS,4990,23,,,,,4997,23,,,,,4993.5,-871.125
1127,-2,56300,BANANAS,4990,31,,,,,4991,1,4995.0,4.0,4997.0,31.0,4990.5,-1036.5
1129,-2,56400,BANANAS,4991,25,,,,,4997,1,4998.0,24.0,,,4994.0,-1183.75
1130,-2,56500,BANANAS,4995,11,4991.0,12.0,4990.0,20.0,4997,22,,,,,4996.0,-1102.25
1132,-2,56600,BANANAS,4991,2,4990.0,26.0,,,4997,28,,,,,4994.0,-1102.125
1134,-2,56700,BANANAS,4991,2,4990.0,20.0,,,4997,22,,,,,4994.0,-1074.75
1136,-2,56800,BANANAS,4992,4,4991.0,25.0,,,4998,25,,,,,4995.0,-1387.375
1138,-2,56900,BANANAS,4991,21,,,,,4998,21,,,,,4994.5,-1416.875
1140,-2,57000,BANANAS,4991,2,4990.0,30.0,,,4997,32,,,,,4994.0,-1105.0
1142,-2,57100,BANANAS,4991,24,,,,,4998,24,,,,,4994.5,-1167.625
1144,-2,57200,BANANAS,4991,24,,,,,4998,24,,,,,4994.5,-1479.625
1146,-2,57300,BANANAS,4992,21,,,,,4999,21,,,,,4995.5,-1593.0
1148,-2,57400,BANANAS,4992,25,,,,,4997,3,4999.0,25.0,,,4994.5,-1737.0
1150,-2,57500,BANANAS,4992,25,,,,,4999,25,,,,,4995.5,-1742.75
1152,-2,57600,BANANAS,4991,32,,,,,4998,32,,,,,4994.5,-1414.25
1154,-2,57700,BANANAS,4991,1,4990.0,25.0,,,4997,26,,,,,4994.0,-1112.875
