,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
513,-2,25600,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,7.0
515,-2,25700,PEARLS,10002,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,31.0
517,-2,25800,PEARLS,10000,3,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10002.0,37.0
519,-2,25900,PEARLS,9996,1,9995.0,24.0,,,10002,6,10004.0,1.0,10005.0,24.0,9999.0,37.0
521,-2,26000,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,37.0
523,-2,26100,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,37.0
525,-2,26200,PEARLS,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5,37.0
527,-2,26300,PEARLS,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5,37.0
529,-2,26400,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,37.0
531,-2,26500,PEARLS,9998,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,82.0
533,-2,26600,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,82.0
535,-2,26700,PEARLS,10000,2,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10002.0,82.0
537,-2,26800,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,82.0
538,-2,26900,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,82.0
540,-2,27000,PEARLS,10002,1,9995.0,21.0,,,10005,21,,,,,10003.5,82.0
542,-2,27100,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,84.0
544,-2,27200,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,84.0
546,-2,27300,PEARLS,9998,9,9995.0,30.0,,,10005,30,,,,,10001.5,84.0
548,-2,27400,PEARLS,9998,1,9995.0,23.0,,,10000,6,10005.0,23.0,,,9999.0,84.0
550,-2,27500,PEARLS,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,84.0
553,-2,27600,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,84.0
554,-2,27700,PEARLS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,78.0
557,-2,27800,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,76.0
558,-2,27900,PEARLS,10002,4,9998.0,6.0,9996.0,1.0,10004,1,10005.0,22.0,,,10003.0,76.0
561,-2,28000,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,84.0
562,-2,28100,PEARLS,9998,3,9995.0,24.0,,,10000,5,10005.0,24.0,,,9999.0,89.0
565,-2,28200,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,89.0
566,-2,28300,PEARLS,9995,27,,,,,9998,3,10002.0,6.0,10005.0,27.0,9996.5,89.0
569,-2,28400,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,83.0
570,-2,28500,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,83.0
573,-2,28600,PEARLS,9996,2,9995.0,24.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,83.0
574,-2,28700,PEARLS,9998,6,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,81.0
577,-2,28800,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,81.0
578,-2,28900,PEARLS,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5,81.0
581,-2,29000,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,81.0
582,-2,29100,PEARLS,9996,1,9995.0,21.0,,,10002,3,10004.0,1.0,10005.0,21.0,9999.0,81.0
584,-2,29200,PEARLS,9995,30,,,,,10002,5,10005.0,30.0,,,9998.5,81.0
586,-2,29300,PEARLS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,81.0
588,-2,29400,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,81.0
590,-2,29500,PEARLS,9996,2,9995.0,29.0,,,9998,2,10004.0,2.0,10005.0,29.0,9997.0,85.0
592,-2,29600,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,81.0
594,-2,29700,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,81.0
597,-2,29800,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,81.0
599,-2,29900,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,81.0
601,-2,30000,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,81.0
603,-2,30100,PEARLS,10000,6,9995.0,21.0,,,10002,5,10005.0,21.0,,,10001.0,81.0
605,-2,30200,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,81.0
607,-2,30300,PEARLS,9996,2,9995.0,28.0,,,10002,7,10004.0,2.0,10005.0,28.0,9999.0,81.0
609,-2,30400,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,81.0
611,-2,30500,PEARLS,9995,20,,,,,10002,8,10005.0,20.0,,,9998.5,109.0
613,-2,30600,PEARLS,9996,1,9995.0,29.0,,,10002,2,10004.0,1.0,10005.0,29.0,9999.0,109.0
615,-2,30700,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,109.0
617,-2,30800,PEARLS,9998,2,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,109.0
619,-2,30900,PEARLS,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,109.0
621,-2,31000,PEARLS,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,109.0
623,-2,31100,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,105.0
625,-2,31200,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,105.0
626,-2,31300,PEARLS,9996,1,9995.0,22.0,,,9998,1,10002.0,10.0,10004.0,1.0,9997.0,105.0
628,-2,31400,PEARLS,10002,7,9998.0,7.0,9996.0,2.0,10004,2,10005.0,24.0,,,10003.0,103.0
630,-2,31500,PEARLS,9996,2,9995.0,30.0,,,9998,10,10002.0,7.0,10004.0,2.0,9997.0,103.0
632,-2,31600,PEARLS,10002,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,103.0
634,-2,31700,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,109.0
636,-2,31800,PEARLS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,109.0
638,-2,31900,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,111.0
640,-2,32000,PEARLS,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5,111.0
642,-2,32100,PEARLS,9996,1,9995.0,22.0,,,10002,5,10004.0,1.0,10005.0,22.0,9999.0,119.0
645,-2,32200,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,119.0
647,-2,32300,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,119.0
648,-2,32400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,119.0
650,-2,32500,PEARLS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,119.0
653,-2,32600,PEARLS,9996,2,9995.0,21.0,,,10002,2,10004.0,2.0,10005.0,21.0,9999.0,121.0
655,-2,32700,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,121.0
656,-2,32800,PEARLS,9996,2,9995.0,24.0,,,10000,5,10002.0,2.0,10004.0,2.0,9998.0,121.0
658,-2,32900,PEARLS,9996,2,9995.0,30.0,,,10002,3,10004.0,2.0,10005.0,30.0,9999.0,103.0
661,-2,33000,PEARLS,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,103.0
663,-2,33100,PEARLS,9995,27,,,,,10002,5,10005.0,27.0,,,9998.5,103.0
664,-2,33200,PEARLS,9998,9,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,103.0
666,-2,33300,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,103.0
669,-2,33400,PEARLS,9996,2,9995.0,28.0,,,10002,3,10004.0,2.0,10005.0,28.0,9999.0,103.0
670,-2,33500,PEARLS,9996,2,9995.0,26.0,,,10002,5,10004.0,2.0,10005.0,26.0,9999.0,109.0
672,-2,33600,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,109.0
674,-2,33700,PEARLS,9998,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,109.0
676,-2,33800,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,109.0
678,-2,33900,PEARLS,9998,6,9995.0,21.0,,,10005,21,,,,,10001.5,109.0
680,-2,34000,PEARLS,9998,1,9995.0,26.0,,,10005,26,,,,,10001.5,109.0
682,-2,34100,PEARLS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,107.0
684,-2,34200,PEARLS,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,109.0
687,-2,34300,PEARLS,10002,7,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,109.0
689,-2,34400,PEARLS,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,109.0
691,-2,34500,PEARLS,9996,2,9995.0,23.0,,,10002,5,10004.0,2.0,10005.0,23.0,9999.0,109.0
693,-2,34600,PEARLS,9995,28,,,,,10002,3,10005.0,28.0,,,9998.5,109.0
695,-2,34700,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,109.0
697,-2,34800,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,109.0
699,-2,34900,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,109.0
701,-2,35000,PEARLS,9998,10,9995.0,21.0,,,10005,21,,,,,10001.5,109.0
703,-2,35100,PEARLS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,109.0
705,-2,35200,PEARLS,9995,26,,,,,10002,5,10005.0,26.0,,,9998.5,109.0
707,-2,35300,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,109.0
709,-2,35400,PEARLS,9995,22,,,,,10002,2,10005.0,22.0,,,9998.5,109.0
711,-2,35500,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,109.0
713,-2,35600,PEARLS,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5,109.0
715,-2,35700,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,111.0
716,-2,35800,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,111.0
718,-2,35900,PEARLS,9996,1,9995.0,22.0,,,10002,4,10004.0,1.0,10005.0,22.0,9999.0,111.0
720,-2,36000,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,111.0
722,-2,36100,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,111.0
724,-2,36200,PEARLS,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,111.0
726,-2,36300,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,111.0
728,-2,36400,PEARLS,9996,1,9995.0,30.0,,,10002,3,10004.0,1.0,10005.0,30.0,9999.0,116.0
730,-2,36500,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,116.0
733,-2,36600,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,136.0
734,-2,36700,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,136.0
737,-2,36800,PEARLS,10000,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10002.0,136.0
738,-2,36900,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,136.0
741,-2,37000,PEARLS,9998,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,136.0
742,-2,37100,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,136.0
745,-2,37200,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,136.0
746,-2,37300,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,136.0
749,-2,37400,PEARLS,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5,136.0
750,-2,37500,PEARLS,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,138.0
753,-2,37600,PEARLS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,138.0
754,-2,37700,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,138.0
757,-2,37800,PEARLS,9998,9,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,138.0
758,-2,37900,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,138.0
760,-2,38000,PEARLS,9998,2,9995.0,25.0,,,10005,25,,,,,10001.5,118.0
762,-2,38100,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,118.0
764,-2,38200,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,118.0
766,-2,38300,PEARLS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,118.0
768,-2,38400,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,118.0
770,-2,38500,PEARLS,10002,6,9998.0,2.0,9995.0,21.0,10005,21,,,,,10003.5,126.0
772,-2,38600,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,138.0
775,-2,38700,PEARLS,10000,4,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0,138.0
777,-2,38800,PEARLS,10000,6,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10002.0,138.0
779,-2,38900,PEARLS,9995,21,,,,,10002,8,10005.0,21.0,,,9998.5,138.0
781,-2,39000,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,128.0
783,-2,39100,PEARLS,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5,128.0
785,-2,39200,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,138.0
787,-2,39300,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,138.0
789,-2,39400,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,134.0
791,-2,39500,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,134.0
793,-2,39600,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,134.0
795,-2,39700,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,134.0
797,-2,39800,PEARLS,9995,24,,,,,9998,12,10005.0,24.0,,,9996.5,134.0
799,-2,39900,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,134.0
801,-2,40000,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,134.0
803,-2,40100,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,134.0
804,-2,40200,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,134.0
806,-2,40300,PEARLS,9998,9,9995.0,28.0,,,10005,28,,,,,10001.5,134.0
808,-2,40400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,134.0
810,-2,40500,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,134.0
812,-2,40600,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,134.0
814,-2,40700,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,134.0
816,-2,40800,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,134.0
819,-2,40900,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,134.0
820,-2,41000,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,134.0
822,-2,41100,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,134.0
825,-2,41200,PEARLS,10000,2,9995.0,25.0,,,10005,25,,,,,10002.5,134.0
827,-2,41300,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,134.0
828,-2,41400,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,134.0
830,-2,41500,PEARLS,9996,2,9995.0,21.0,,,10000,5,10004.0,2.0,10005.0,21.0,9998.0,136.0
833,-2,41600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,136.0
835,-2,41700,PEARLS,10002,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0,131.0
836,-2,41800,PEARLS,9998,9,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,131.0
838,-2,41900,PEARLS,9995,30,,,,,10000,3,10002.0,4.0,10005.0,30.0,9997.5,131.0
841,-2,42000,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,131.0
843,-2,42100,PEARLS,9996,1,9995.0,20.0,,,10002,6,10004.0,1.0,10005.0,20.0,9999.0,131.0
844,-2,42200,PEARLS,9998,8,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,131.0
846,-2,42300,PEARLS,9995,24,,,,,10002,8,10005.0,24.0,,,9998.5,131.0
848,-2,42400,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,131.0
850,-2,42500,PEARLS,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,131.0
852,-2,42600,PEARLS,9995,24,,,,,10002,3,10005.0,24.0,,,9998.5,131.0
854,-2,42700,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,131.0
856,-2,42800,PEARLS,9996,2,9995.0,25.0,,,9998,12,10004.0,2.0,10005.0,25.0,9997.0,131.0
858,-2,42900,PEARLS,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0,131.0
860,-2,43000,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,133.0
862,-2,43100,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,133.0
865,-2,43200,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,143.0
867,-2,43300,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,143.0
869,-2,43400,PEARLS,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,143.0
871,-2,43500,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,145.0
873,-2,43600,PEARLS,9996,2,9995.0,20.0,,,10002,8,10004.0,2.0,10005.0,20.0,9999.0,145.0
875,-2,43700,PEARLS,9998,7,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,143.0
877,-2,43800,PEARLS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,143.0
879,-2,43900,PEARLS,9998,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,143.0
881,-2,44000,PEARLS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,151.0
883,-2,44100,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,149.0
885,-2,44200,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,149.0
887,-2,44300,PEARLS,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,149.0
889,-2,44400,PEARLS,9998,3,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,149.0
891,-2,44500,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,149.0
893,-2,44600,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,149.0
894,-2,44700,PEARLS,9998,4,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,149.0
896,-2,44800,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,149.0
898,-2,44900,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,145.0
900,-2,45000,PEARLS,10002,2,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,145.0
902,-2,45100,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,145.0
904,-2,45200,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,141.0
906,-2,45300,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,141.0
909,-2,45400,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,141.0
910,-2,45500,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,141.0
913,-2,45600,PEARLS,9995,27,,,,,9998,1,10002.0,8.0,10005.0,27.0,9996.5,141.0
914,-2,45700,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,141.0
917,-2,45800,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,141.0
918,-2,45900,PEARLS,9996,2,9995.0,26.0,,,10002,8,10004.0,2.0,10005.0,26.0,9999.0,97.0
921,-2,46000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,97.0
922,-2,46100,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,97.0
925,-2,46200,PEARLS,10000,2,9998.0,3.0,9995.0,20.0,10005,20,,,,,10002.5,95.0
926,-2,46300,PEARLS,9995,23,,,,,10002,1,10005.0,23.0,,,9998.5,95.0
929,-2,46400,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,90.0
930,-2,46500,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,90.0
933,-2,46600,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,90.0
934,-2,46700,PEARLS,9998,10,9995.0,27.0,,,10005,27,,,,,10001.5,90.0
937,-2,46800,PEARLS,9996,1,9995.0,30.0,,,10000,5,10004.0,1.0,10005.0,30.0,9998.0,90.0
938,-2,46900,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,86.0
940,-2,47000,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,86.0
942,-2,47100,PEARLS,9996,2,9995.0,26.0,,,10002,10,10004.0,2.0,10005.0,26.0,9999.0,86.0
944,-2,47200,PEARLS,10000,5,9996.0,1.0,9995.0,25.0,10002,1,10004.0,1.0,10005.0,25.0,10001.0,86.0
946,-2,47300,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,86.0
948,-2,47400,PEARLS,9996,2,9995.0,27.0,,,10002,7,10004.0,2.0,10005.0,27.0,9999.0,86.0
950,-2,47500,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,86.0
953,-2,47600,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,86.0
955,-2,47700,PEARLS,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,86.0
957,-2,47800,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,86.0
959,-2,47900,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,86.0
961,-2,48000,PEARLS,9995,28,,,,,9998,1,10005.0,28.0,,,9996.5,86.0
963,-2,48100,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,86.0
965,-2,48200,PEARLS,9998,8,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,86.0
967,-2,48300,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,86.0
969,-2,48400,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,81.0
971,-2,48500,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,81.0
973,-2,48600,PEARLS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,81.0
975,-2,48700,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,85.0
977,-2,48800,PEARLS,9998,9,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,85.0
979,-2,48900,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,85.0
981,-2,49000,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,85.0
982,-2,49100,PEARLS,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0,85.0
984,-2,49200,PEARLS,9998,7,9995.0,29.0,,,10005,29,,,,,10001.5,85.0
986,-2,49300,PEARLS,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5,85.0
988,-2,49400,PEARLS,10002,1,9995.0,21.0,,,10005,21,,,,,10003.5,90.0
990,-2,49500,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,90.0
992,-2,49600,PEARLS,9996,1,9995.0,29.0,,,10002,2,10004.0,1.0,10005.0,29.0,9999.0,90.0
994,-2,49700,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,90.0
997,-2,49800,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,80.0
999,-2,49900,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,80.0
1000,-2,50000,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,80.0
1002,-2,50100,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,80.0
1005,-2,50200,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,80.0
1007,-2,50300,PEARLS,10000,2,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10002.0,76.0
1008,-2,50400,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,76.0
1010,-2,50500,PEARLS,9998,9,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,68.0
1013,-2,50600,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,68.0
1015,-2,50700,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,68.0
1016,-2,50800,PEARLS,9998,10,9995.0,30.0,,,10005,30,,,,,10001.5,68.0
1018,-2,50900,PEARLS,9996,2,9995.0,24.0,,,10002,1,10004.0,2.0,10005.0,24.0,9999.0,68.0
1021,-2,51000,PEARLS,9996,2,9995.0,25.0,,,9998,1,10002.0,8.0,10004.0,2.0,9997.0,60.0
1023,-2,51100,PEARLS,9996,1,9995.0,30.0,,,9998,7,10002.0,3.0,10004.0,1.0,9997.0,58.0
1024,-2,51200,PEARLS,9998,6,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,58.0
1026,-2,51300,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,58.0
1028,-2,51400,PEARLS,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,58.0
